,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,label
301834,-1.895309593,-2.620860489,-2.517150773,0.273963546,0.917287153,-0.272304411,0.286528902,0.227613797,-0.363781956,D
301858,0.087029181,-1.404952216,-0.694973801,0.037942869,0.063575663,-0.125661353,-0.071277328,0.040110179,-0.067306185,D
301882,2.845194473,0.027509215,0.241411902,-0.082079026,-0.012032657,0.005385638,0.005855038,0.03333136,0.009183019,D
301904,2.934795848,0.027199327,0.273009068,-0.090703115,-0.000206211,0.013529765,-0.013813757,0.046530809,0.024721071,D
301920,2.781579912,-0.01395294,0.214543638,-0.055756974,0.031016924,0.057285648,-0.02641685,0.01721189,-0.004860692,D
301941,0.01972376,-0.484357507,0.279624551,0.373094,0.180741447,-0.060531587,-0.063723626,-0.100226993,-0.207867768,D
301965,2.600193971,-0.063867597,0.33509863,-0.084162314,0.033339799,0.0278611,-0.011088141,0.008413605,-0.027820556,D
301987,-0.19182817,-0.862566727,1.320591745,-0.68847846,-0.713152275,-0.168971208,-0.013741691,0.23538737,-0.024568519,D
302011,-2.179083833,-0.375079241,0.945960437,-0.258489838,0.079516918,0.236538552,0.02836804,-0.196833502,-0.014669421,D
302035,-3.691242728,-1.843996911,1.962574462,-1.179746679,-1.004854678,0.012346112,-0.005836464,0.266076317,-0.165064978,D
302059,0.588633806,-0.104937174,0.104178062,0.233238129,-0.034263508,0.159439039,0.113589452,0.000136486,-0.014332672,D
302083,0.7176827,-1.475196015,-0.867805799,-0.13827208,-0.020399869,-0.125068264,-0.054570661,-0.201036063,-0.343901271,D
302106,2.5675525,0.165212463,0.241042478,-0.122857691,-0.044770368,-0.001999942,-0.009559205,0.046340592,0.013058366,D
302130,1.524348897,-0.047932202,0.309096814,0.087949478,0.0185855,0.117304181,-0.03857156,0.157117066,-0.027587297,D
302154,-1.297766234,-0.118236598,0.382281238,0.11966488,0.128636855,0.213003902,0.043912298,-0.025636821,-0.06957799,D
302178,0.975566714,-1.07899408,-0.620183443,-0.205816916,-0.086378733,-0.016912849,-0.123414186,-0.13471557,-0.035966409,D
302202,1.900683958,-0.333964633,0.065181389,-0.094207143,-0.014965196,0.083767935,-0.115148939,0.066204103,0.081557354,D
302226,0.725256046,-0.845055732,0.090656196,0.207565554,0.027066157,-0.295435523,-0.012547278,0.142134797,0.042795496,D
302250,2.187757335,-0.139492877,0.141428689,-0.161307139,0.065771858,0.024021547,0.010737853,-0.026321438,0.005438475,D
302273,-0.139757458,-0.992499926,-0.449993297,-0.412824706,0.011085672,0.137445085,-0.081761475,0.266177206,0.169643569,D
302297,0.712546055,-0.430592979,-0.314277133,-0.251414656,-0.137134483,0.184538642,-0.185363293,0.074254673,0.006556198,D
302321,-0.966491852,-1.491474596,-1.169338969,-0.169482133,-0.021514742,-0.088287783,0.030645207,-0.247002713,-0.228389402,D
302345,2.892828954,0.013605939,0.260948135,-0.072491807,0.017111446,0.028966689,0.010022547,0.03313549,-0.001562852,D
302363,2.45783527,0.060645747,0.128038725,-0.102841814,-0.059349173,0.001766393,0.046101252,0.000733774,-0.007830769,D
302387,0.67355563,-1.116029356,-0.921027238,0.046875113,0.346493459,-0.162613013,-0.011214458,0.152714324,-0.185339372,D
302411,1.558157902,-0.688816859,-0.290502476,-0.140859021,0.037383856,0.078685419,-0.105736036,0.047378779,0.181580867,D
302435,0.887099105,-0.148971737,-0.082864094,-0.049195907,-0.091962699,0.253707632,-0.037511171,-0.085792986,0.236522047,D
302459,1.268996491,-0.300903264,-0.135907186,0.254261425,0.11204832,-0.045459684,0.112174798,0.024172357,0.061988298,D
302483,2.394617638,0.028603097,0.058109695,-0.186431618,-0.091598619,-0.040671037,0.031801429,0.065160481,-0.034760096,D
302507,-0.082527802,-0.415832834,0.552797645,-0.495120965,-0.035467678,0.409125497,0.007573664,-0.079558203,0.058013108,D
302531,1.802292418,0.151531769,0.323526955,-0.10547717,0.053999854,0.0774405,-0.103083419,-0.014756268,0.011149474,D
302555,2.528919944,-0.195596932,0.055449519,-0.159910892,-0.023577038,-0.00034534,-0.023172812,0.027897023,-0.159399823,D
302578,0.495852361,0.023619787,-0.431610715,-0.355517112,-0.217961173,0.121818134,0.161321417,0.02898002,-0.156306176,D
302602,1.073956267,-0.714755078,-0.340379028,-0.012108906,0.037023061,0.028883967,0.067442621,0.043619855,0.097406309,D
302626,1.616954161,-0.115342941,0.187536408,-0.074360704,-0.03778861,0.045623908,-0.031173509,0.115986513,0.100378373,D
302650,0.863971654,-0.469649085,-0.141548622,-0.055615173,-0.08542657,-0.036961702,-0.200824541,-0.049400919,0.09435813,D
302674,1.794549956,-0.687613322,-0.308822623,-0.230124648,-0.03868465,0.050481912,-0.00486779,0.037116001,0.013892215,D
302698,0.252016282,-1.680551663,-1.200016399,-0.338918928,-0.121750491,-0.009505924,-0.13516629,-0.121320423,-0.097566817,D
302721,-1.196225419,-2.59530676,-1.201538096,-0.386027797,-0.277967096,-0.18978835,-0.218477791,-0.138665688,0.178603385,D
302745,-0.280956035,0.224410079,-0.298197242,0.260894118,0.142338511,-0.185753179,-0.033344605,0.019445316,-0.010710562,D
302769,0.678549359,0.382282547,0.022422641,-0.210511102,-0.061032373,-0.194987372,0.041317688,-0.074689551,0.164687675,D
302793,1.33551864,-0.826633481,-0.650843014,-0.046586794,0.279230891,-0.013732134,0.048086723,0.054487972,-0.258178479,D
302817,1.58062349,-0.726190924,-0.391070798,-0.034894411,0.161089568,-0.025124445,-0.04695042,0.02986829,-0.098858193,D
302841,0.710341961,-0.118964869,-0.137709047,0.351822996,-0.008584924,0.299120156,0.170682124,-0.137115329,0.02866452,D
302865,1.209792851,0.142249297,0.218896136,0.065551429,-0.005292539,0.202539941,0.038516166,-0.058526956,0.100248147,D
302889,1.42851576,-0.557488235,-0.26449874,0.041111264,0.062402377,0.074112469,0.015408463,-0.017530811,-0.006528102,D
302913,0.098406628,-1.360317783,-0.519594147,-0.261141521,-0.088167052,0.147596554,-0.210386817,0.010252172,0.001521008,D
302937,2.086654859,-0.548595672,-0.245249715,-0.06606826,0.107276155,0.00051606,-0.024624906,0.002161486,-0.116563337,D
302957,2.670897102,0.002282277,0.572214168,0.322550322,0.086617187,-0.106976816,-0.015938723,0.002238237,0.022641155,D
302964,2.971843674,0.041588617,0.314181522,-0.05429532,0.006081686,-0.007351092,0.000867029,0.028032702,0.007381917,D
302969,2.761673285,0.057870745,0.481079922,0.204662041,0.042734457,0.008559231,-0.067080529,-0.020645889,-0.017930395,D
302976,2.86722724,-0.018289262,0.223258303,-0.101741123,-0.008927651,0.031421416,-0.038040282,0.03276908,0.031039522,D
302993,2.713834108,-0.047273677,0.270540138,-0.059396845,0.041771619,0.042199897,-0.026677898,0.030126263,0.066337979,D
303013,-0.882770347,-1.626999174,-0.879224145,-0.943989643,-0.437773414,0.447795148,-0.303014405,-0.105351064,-0.380170715,D
303037,-3.435341798,-1.593727177,-1.693005059,-0.86401635,-0.575200079,-0.171101312,0.520473991,0.595358068,0.578424196,D
303061,2.320150779,0.037663597,0.206716089,-0.096091366,-0.014543806,0.023169439,0.008247551,-0.015516263,-0.126918203,D
303085,2.9117979,0.026783652,0.268109377,-0.072172106,0.019349563,0.017359678,-0.034191959,0.052173016,0.002865424,D
303102,2.817497077,-0.020781931,0.2197718,-0.117387617,-0.003852543,0.022249725,-0.01807634,0.070862532,0.039582023,D
303122,2.050347995,-0.208190475,-0.010783052,-0.104945114,-0.074791076,0.116686126,0.013605074,-0.027280288,-0.001741974,D
303146,2.660731165,-0.045647662,0.228216894,-0.078995497,0.067308987,0.055181107,-0.009594147,-0.022315418,0.057622837,D
303167,-3.577231603,-2.327988571,-2.203902741,-1.491308306,-1.022935367,0.148611149,-0.565740327,-0.083784354,0.875749717,D
303191,1.819445518,-0.283545815,-0.065925568,-0.272804607,-0.137441958,0.060131907,-0.080166571,0.059991352,0.123300957,D
303215,1.739542386,0.465691224,-0.045283455,-0.29637176,-0.120436613,-0.085101833,0.03250446,-0.051655006,0.019311759,D
303239,1.370823193,-0.870329222,-0.444024188,-0.517555692,-0.364634486,0.057925239,-0.181563075,-0.089927779,0.341116535,D
303262,2.373046219,-0.01437906,0.083898733,-0.212155165,-0.042611455,0.001077911,0.015516533,0.002674347,0.071107239,D
303286,-0.196729105,0.703026483,-0.188512496,-0.219683819,0.2101446,-0.014866858,-0.480078447,-0.412901174,-0.029165582,D
303310,2.94907292,0.065452743,0.274543072,-0.076129788,0.001971298,0.034953247,0.006705569,0.019032502,0.000524852,D
303324,2.813041365,0.092582131,0.238318901,-0.12652945,0.003358244,0.008227362,0.032497671,0.012406809,0.014625089,D
303347,2.773556231,0.152461036,0.292753154,-0.099750974,-0.011545384,0.039851957,0.029268478,0.032199237,0.003233306,D
303370,1.069881621,-0.542469441,0.003168074,0.29865636,0.074576286,-0.059439209,0.030775025,0.031979204,0.062361847,D
303394,1.217093528,-0.814015219,-0.36321464,-0.044439978,-0.008982946,-0.060039461,-0.051966501,-0.004721096,0.102995354,D
303418,2.3132179,-0.241133447,0.089856138,-0.07018217,0.070902996,-0.041300301,0.061187331,-0.007528144,0.032695216,D
303441,-3.175772685,-3.328990894,-2.407619608,-0.568883066,-0.031205859,-0.196173872,-0.200222569,0.042592487,-0.339699915,D
303465,2.516350206,0.018805343,0.172214988,-0.068692085,0.015274868,0.104086807,0.046931937,-0.010961088,0.065447524,D
303489,1.762744375,-0.845603014,-0.505736747,-0.177465993,0.039016041,-0.019025941,-0.102093269,-0.044481514,-0.011515187,D
303508,2.828794124,-0.063553,0.202456834,-0.119081539,-0.003223882,0.038011011,-0.045043668,0.028634163,0.052787974,D
303525,2.945152019,0.012076693,0.251458943,-0.094055355,0.004681335,0.015817287,-0.009847354,0.025771276,-0.012309594,D
303537,1.002284232,-1.308638665,-0.91252582,-0.15636707,0.086881826,-0.03754153,-0.061534036,-0.061994591,-0.157501302,D
303559,2.40408109,0.113658083,0.196300857,-0.078236806,-0.034255147,0.053658413,-0.107904062,-0.046625557,-0.002697338,D
303583,1.612449368,0.109530471,-0.12373112,-0.308227464,-0.020413742,-0.0667336,0.221253313,0.048263425,-0.080957089,D
303607,2.612972032,-0.002002278,0.23266736,-0.105743647,0.020909949,-0.035883405,-0.096836572,0.036940087,-0.073066968,D
303629,1.310367704,0.756311135,-0.101085832,-0.315888374,-0.085648756,-0.112501932,0.040773857,-0.015207046,0.139141101,D
303653,2.812524617,0.031117039,0.253721239,-0.080630961,0.023254037,0.017565854,-0.001206807,0.054848013,0.020195371,D
303676,2.636300002,0.128565798,0.261113502,-0.105808906,0.0462622,0.003024971,0.043852248,-0.043716138,0.02017197,D
303700,2.770364459,-0.005390949,0.240278541,-0.066972486,0.021670047,0.0246967,-0.020479189,0.040608141,0.004095607,D
303723,-0.238569781,0.21666765,0.053552977,-0.076509291,-0.053393647,0.097841338,0.124416477,0.032841544,0.088231646,D
303747,-0.889545298,-1.921692422,-0.560819675,-0.550624704,-0.227571896,0.095994947,-0.055610818,0.138975396,-0.048965709,D
303771,1.136504076,0.158577386,0.2017106,0.053476113,-0.021784783,0.068346012,-0.084856223,-0.099088277,-0.006934745,D
303795,-0.085169202,-0.184154428,0.146218409,0.070680637,0.001863405,0.12829152,0.018995744,-0.090586666,-0.008918967,D
303819,0.451152881,-0.999224666,0.298080566,-0.116523309,-0.211088405,-0.013371916,0.051664127,0.055503475,-0.135499159,D
303843,0.628948997,-0.052374238,0.392365783,0.200958073,0.073296141,0.110324414,0.155868299,-0.107675206,0.006469144,D
303867,1.90795381,-0.139574915,0.186462985,0.002749113,0.018650687,0.117034732,-0.105869859,0.051623382,0.041497197,D
303891,2.188745917,-0.323330182,0.141520349,0.00385011,0.101290436,-0.06321604,-0.019119298,-0.037740373,0.002073747,D
303913,2.564373865,-0.103329508,0.174193909,-0.027590332,0.044072134,-0.020939052,0.03796216,0.061914826,-0.011333074,D
303937,0.233617364,-0.60614777,-0.390330385,-0.13076205,0.060367155,-0.100175597,-0.152077687,-0.110944323,0.094830388,D
303961,1.808383886,-0.252007603,0.155449042,-0.064129072,0.091329114,-0.088583249,-0.001895212,0.062421051,0.127649192,D
303985,1.171198408,0.351795503,-0.096034583,-0.108171223,-0.058581024,-0.273397351,0.089365851,0.07091014,0.032382914,D
304009,2.391462024,-0.052763092,0.199735302,-0.090442954,0.032630125,0.010293033,0.027583653,0.006611349,-0.014267455,D
304033,2.696262913,-0.02463305,0.230232271,-0.055006409,0.02341346,-0.013242785,0.001870384,0.080372615,0.024289691,D
304056,1.716713459,-0.889168159,-0.378456813,-0.302613549,-0.161501134,0.00560066,-0.111101033,-0.06424353,0.196330406,D
304076,2.505466625,0.130739832,0.165233397,-0.043849654,0.01822433,0.011681161,0.156619927,0.033458908,0.079178816,D
304100,2.470390468,-0.029294501,0.290258429,0.018954717,0.024499497,0.063481244,0.060126506,0.009110679,0.008131121,D
304124,1.767549875,-0.070200323,0.154858865,-0.04374358,0.074996085,0.064123792,0.033298357,-0.076643795,-0.038258708,D
304148,2.189384073,0.30318172,0.200309315,0.010263947,-0.008571618,0.057634127,-0.040760929,-0.012051152,-0.002807664,D
304172,1.768387369,-0.004008962,0.106618706,0.007403713,-0.112375091,0.111650984,-0.065825415,-0.000915945,-0.034015801,D
304196,2.40865226,-0.209126653,0.078230497,-0.074669147,-0.022788185,-0.100821614,-0.027515345,0.002716221,-0.020392105,D
304219,2.445002933,-0.284045833,0.035146079,-0.076973277,0.00346733,-0.054653243,-0.016296577,-0.044945554,-0.016484077,D
304240,0.483093768,-0.170564072,-0.03653927,0.118573807,-0.14757432,-0.094011797,0.069264345,0.014760109,0.041993752,D
304264,2.575526533,-0.123082616,0.191931661,0.040242151,0.082486913,-0.035823397,0.001503988,0.071816515,-0.03652145,D
304285,2.410162722,0.03813721,0.266506252,-0.01880482,0.016307684,0.02464123,-0.030537784,0.011994861,0.04862915,D
304309,2.234087452,-0.405044465,-0.182115199,-0.109054132,0.011216628,-0.009587845,-0.073428565,0.000471364,-0.135786594,D
304330,2.258823714,-0.245478335,-0.067986481,-0.082155282,-0.012560784,0.094449834,-0.013446319,-0.031988759,-0.037011345,D
304353,1.54258589,-0.176573497,0.300014318,0.001170484,0.045322049,0.131537346,0.090903693,0.000474091,0.035614423,D
304377,2.066316325,-0.065416521,0.171322388,-0.012289498,0.069546573,-0.021237436,0.021704349,-0.017627927,-0.007279348,D
304401,-2.283276702,0.460679703,0.531829362,0.665263675,0.207918415,0.488460028,0.068877604,-0.13290667,-0.162290124,D
304425,2.95879644,0.046896897,0.28783216,-0.077650249,0.022020062,0.010349271,0.004275958,0.0184663,0.0029712,D
304438,2.9440297,0.018141375,0.278621811,-0.069659916,0.010242016,0.004094924,-0.004408017,0.034025999,-0.001206005,D
304453,2.855680623,0.047500701,0.258110531,-0.086890675,0.02667566,-0.001961112,-0.052577778,0.040598919,-0.014147541,D
304474,-0.553806595,-0.825841024,0.634241034,0.082812424,-0.140675706,-0.262310446,0.152604581,0.014112769,-0.08678063,D
304498,1.390385724,-0.729102028,-0.367381769,-0.08362971,0.100934118,0.043788297,6.72E-05,0.059239195,-0.099697238,D
304522,-0.086531193,-1.561790289,-0.988722624,0.138645675,0.222553422,0.011606022,-0.020040934,0.032233284,-0.473349501,D
304545,2.444991777,-0.138441103,0.319788427,0.036755574,0.019723954,-0.009332748,-0.0448757,0.057567619,0.000770356,D
304568,0.562035619,-0.76654433,-0.028053965,-0.035524445,-0.027251154,-0.059267263,0.066243098,-0.057214332,-0.062386351,D
304592,0.540076211,-0.897299929,0.458007224,0.155047673,-0.144543818,-0.122569448,-0.04256517,0.100365139,0.062877087,D
304616,2.256750703,-0.372526612,-0.08152877,-0.127025663,-0.007432443,0.052555083,-0.03683922,0.010992092,0.035099617,D
304637,2.616813811,-0.138109083,0.249713905,-0.072311944,-0.009688034,0.022079551,-0.041645682,0.043915358,0.00194061,D
304657,-1.52465988,-0.515498399,1.732121143,1.255058988,-0.339012805,-0.667339686,0.570587032,0.035114454,0.071379926,D
304681,-0.069356918,-0.710008122,1.597698136,1.185719559,0.005556266,-0.608117871,0.224694302,-0.101411084,0.002982609,D
304705,2.130958264,0.10813126,0.066631684,-0.032662788,0.073153048,0.102372032,0.098990214,-0.172171838,-0.005185943,D
304729,1.276934737,-0.908109516,-0.658379212,-0.04714169,0.2125019,-0.002310038,0.031071603,0.096071308,0.103961465,D
304753,2.840055487,-0.041929791,0.209916444,-0.100428939,0.013028676,0.017796717,-0.030648538,0.003783135,0.010720287,D
304770,-0.753217349,-1.568045107,-0.758426364,-0.500135583,-0.003870345,-0.275143576,-0.050400186,-0.064342793,0.177482551,D
304794,-1.123219142,-0.559187604,-0.407451062,-0.134419914,-0.030945411,0.097923843,0.100294019,0.067387191,0.054609668,D
304818,0.039410937,-1.045988235,-0.756950016,-0.39882171,0.021325647,-0.056792351,-0.237926134,-0.140095634,0.167881651,D
304842,2.451911873,-0.096354798,0.143128894,-0.101154079,-0.013594433,0.034339113,-0.028971515,-0.040410852,-0.01134683,D
304866,2.266512467,-0.007739478,0.147409624,-0.035963104,-0.037157564,-0.006607547,-0.065468087,0.075405267,-0.004093829,D
304890,2.248954265,-0.314604405,0.00857104,-0.128188763,-0.019563324,0.044896427,-0.023423836,-0.01374529,0.122909003,D
304913,2.691267416,0.091072501,0.262901581,-0.056941187,0.014922347,-0.014288355,-0.023740256,0.037697253,-0.068225643,D
304937,0.278635825,-0.284332473,-0.421363308,0.293295901,-0.128079794,0.270847409,0.13109374,-0.440567024,-0.384850908,D
304961,2.584812757,-0.249389816,0.104362177,-0.116050082,-0.017401891,-0.020186057,0.00100888,0.022284608,-0.037952935,D
304979,1.938591749,-0.650880346,-0.300569445,-0.24997453,-0.0332997,-0.03473684,-0.028131567,-0.058069878,-0.083209938,D
305001,1.281885226,-0.232346,-0.059648091,-0.263718172,-0.032753731,0.006768086,-0.016643999,0.081295117,0.059523165,D
305025,0.972852423,-0.800938071,-0.37254222,-0.254304455,-0.005593129,0.169474668,-0.170260603,0.031276376,-0.020474073,D
305049,1.557031043,0.008590522,0.185797489,0.10432901,0.056968894,0.094652406,-0.08671705,0.057334738,-0.063809045,D
305073,1.400763009,-0.219378735,0.203315176,-0.083451351,0.034848703,0.047052991,-0.149806401,-0.069435704,0.11253191,D
305097,0.552526856,-0.855281358,-0.319468993,-0.074066621,0.029800712,0.003767831,-0.098281364,-0.103194859,-0.15701021,D
305121,0.967448316,-0.1288608,0.457105676,0.029926897,-0.238225615,-0.138486765,0.187105401,0.097294048,0.005483049,D
305145,2.369246829,0.128759692,0.128856036,-0.066483811,-0.098387869,-0.005902058,-0.020500294,0.113781334,-0.059526332,D
305168,1.540047283,0.257177964,0.047385078,-0.079066783,0.014522049,0.010085898,-0.107471477,-0.012403872,0.012781372,D
305192,2.398076602,0.141515748,0.144481069,-0.066131696,-0.029604269,0.026739945,0.025579596,-0.05019951,-0.050633667,D
305216,2.241823167,0.193100782,0.362575297,0.04817763,-0.003194342,0.098764756,0.004197465,-0.032482315,0.009843151,D
