,LD1,LD2,LD3,Label
12122,0.064109276,0.160450236,0.091204921,D
12145,-0.064067505,0.072312597,-0.043783819,D
12169,0.560627769,1.542052663,-0.402771852,D
12193,0.444407057,0.103288027,-0.286993439,D
12217,0.097840037,0.546541659,0.101893723,D
12241,0.065956088,-0.03393262,0.26418535,D
12265,-0.130832393,0.541252516,0.066198838,D
12289,0.088097701,0.41675936,-0.320887283,D
12313,-0.046096395,0.593692058,0.03737444,D
12337,0.001631,0.162537533,0.21856726,D
12359,-0.014050957,0.049403652,0.011400331,D
12379,0.002203379,0.113581552,-0.064625826,D
12400,-0.332222045,-1.663362925,0.563258841,A
12424,-0.054336377,-1.84748466,1.570541762,A
12448,-0.17029261,-1.677904035,0.93029359,A
12472,0.094358575,-0.191575533,0.008570363,A
12490,0.093565598,0.152293311,-0.1534371,A
12507,0.043788783,-0.003885029,-0.070489333,A
12523,-0.183426119,2.24710634,2.333374121,D
12547,0.000826986,0.8220903,0.576634019,D
12571,0.133466815,-0.489672466,-0.246045806,A
12593,-0.35567069,1.971787826,2.598860723,D
12617,0.001202934,-0.043848071,0.005428572,D
12631,0.777724582,-3.627685064,1.215355478,A
12655,0.487269144,-0.85149807,-0.273997635,A
12675,0.146310659,-0.785874522,-0.00977834,A
12694,0.044532323,-0.206222754,-0.037958464,A
12708,-0.076560576,-0.040919523,-0.055597896,A
12725,0.05620661,-0.112940233,0.129513936,A
12746,0.038426708,-0.250760543,-0.20790748,A
12764,0.121777126,-0.025829066,-0.081431002,A
12785,0.015372117,-0.023675486,-0.147301709,A
12800,-0.019088729,0.024569938,0.092368904,A
12816,-1.03311468,-0.036693235,2.575772559,C
12836,-0.312343425,-0.226776999,0.641357462,C
12856,-0.066183956,-0.17251254,0.011089704,C
12877,-0.229734698,0.238753029,0.20093924,C
12897,-0.064952091,0.032371249,-0.053965683,C
12917,-0.142772042,-0.019445644,0.357196383,C
12937,-0.071101293,-0.077733853,0.316743344,C
12957,-0.055827469,-0.021204662,0.033730015,C
12976,-0.589898608,-0.697086811,1.046507719,C
12995,-1.088142215,0.339456682,0.14135501,C
13017,-0.110793615,-0.011446191,1.164766957,C
13039,-2.293353311,1.168353529,1.306420968,C
13063,1.807653007,-0.536104984,-0.131415869,C
13087,-0.133131723,-0.475505726,-0.126998598,A
13109,-0.00841047,-0.038055061,0.141481206,A
13131,0.23371091,0.129011195,-0.466933273,A
13152,0.028428844,-0.036074994,0.199588965,A
13174,-0.09475356,0.102821217,-0.514546769,A
13196,-0.251376441,-0.623470599,0.210204019,A
13216,-0.004613629,-0.000398935,0.006175254,A
13223,-0.309392619,-0.227975524,0.018878212,D
13247,0.015164345,-0.291964271,0.076078719,A
13266,-0.033165791,0.07750371,0.096918014,A
13285,0.064212429,0.337396993,-0.440842947,A
13309,0.09263383,0.143984327,0.055351281,A
13328,0.126258824,0.342462369,-0.07247687,A
13352,0.029127899,-0.012845824,0.038032709,A
13367,0.004857299,0.085190835,0.052967078,A
13381,0.025935794,0.068452004,0.177618643,A
13400,0.015762809,0.009313041,0.093306097,A
13423,-0.012267831,-0.040184135,0.058966961,A
13438,0.010477221,-0.00322791,-0.093632507,A
13447,0.08480294,-0.015612938,-0.006259917,A
13465,-0.050664468,-0.220547981,-0.20897508,D
13489,0.114928364,0.077440462,0.259152394,D
13513,0.012866311,0.355944027,-0.008026093,D
13537,0.037142077,0.097115248,-0.313273001,D
13557,0.03413863,-0.022638152,0.069881094,D
13577,0.124680178,0.02292159,-0.186078051,D
13597,1.540127793,3.619232482,2.468658503,D
13621,0.726447142,4.265268745,2.327653168,D
13645,0.456104105,2.818589039,1.490457301,D
13669,0.260047192,-0.318877582,0.013481086,D
13693,0.095122414,-0.037971993,-0.085831909,D
13717,0.561235757,0.754332023,-0.113473643,D
13741,0.119542791,-0.004913823,-0.035960844,D
13764,-0.126998697,0.29446083,-0.106816884,D
13788,-0.145091931,1.59633826,1.901606477,D
13812,-0.079342285,0.306799817,-0.535115983,D
13836,0.033922921,-0.088269374,0.177046083,D
13856,-0.091719666,-0.093532968,0.311507037,D
13880,-0.092455248,-0.131718759,0.577710981,D
13902,-0.266311826,3.071816813,1.405766073,D
13926,0.118990853,0.13197588,0.231115348,D
13950,-0.05682445,0.183086838,0.521999277,D
13974,0.330256427,0.204535836,-0.396216121,D
13998,-0.059425714,0.687498273,0.087567749,D
14022,-0.098280448,-0.115893162,0.34531874,D
14045,-0.005788579,0.115492385,0.568662046,D
14066,0.21186938,0.086320385,0.156283991,D
14090,0.005273509,0.195990804,0.788276468,D
14114,0.432675049,-0.08048912,-0.32476327,D
14138,-0.164321974,0.764140367,0.712418367,D
14162,-0.285669772,0.064845748,1.038701754,D
14186,0.020610253,0.000677284,-0.010538272,D
14204,-0.071182477,0.02128938,0.104239323,D
14225,-0.021277735,0.222567725,0.503822951,D
14249,0.279270264,1.476088742,1.571908649,D
14273,0.35225737,0.747466188,0.691821861,D
14297,-0.019963302,0.104433394,-0.005562176,D
14318,0.304094581,0.154888854,1.657788925,D
14342,0.16689952,0.317903711,0.451872333,D
14366,-0.820644999,-0.259833964,0.638148177,D
14390,0.058534447,0.727399656,0.212018421,D
14414,0.9369955,0.843727727,0.733465902,D
14438,0.063056435,-0.2894152,0.470033851,D
14458,0.002666318,0.034395782,-0.000167479,D
14475,0.105649157,0.414255854,0.226601232,D
14499,-0.074409748,0.09721718,-0.06569682,D
14523,0.181090061,0.381559383,0.12403016,D
14547,-0.026844001,-0.014472818,-0.020381861,D
14564,0.052397817,0.500576854,-0.562090816,D
14588,0.73223337,1.159060479,-0.772371432,D
14612,0.129660444,0.465655218,-0.015059497,D
14636,0.105222057,0.093102876,0.294057629,D
14658,0.008771366,0.306471635,-0.025376113,D
14682,-0.082641547,0.197045985,0.048941938,D
14705,0.175863794,-0.095281352,0.188343959,D
14729,0.208789432,0.793030105,-0.855659444,D
14753,0.402449448,0.238510318,0.653971145,D
14777,0.188237291,0.222322686,-0.459282919,D
14801,0.119732367,0.171476442,0.032354939,D
14825,-0.737574905,-1.743998053,0.07417433,D
14846,0.015361603,0.011793916,-0.060624896,D
14859,0.043578504,-0.106384524,0.122602176,A
14877,0.113177782,-0.291862593,-0.285899645,A
14896,-0.017997543,-0.031507602,-0.09710616,A
14920,0.031195606,-0.184941751,-0.408816119,A
14939,-0.234045261,0.001702739,-0.15302143,A
14960,-0.08478181,0.011112422,0.022843548,A
14979,0.079762566,-1.284885857,0.233139227,A
15002,0.020847996,-0.048770678,-0.462929809,A
15024,-0.112495663,-0.300276217,-0.104280709,A
15041,0.104510966,-0.055811667,-0.191328205,A
15059,0.002741971,0.253420886,0.003399799,A
15080,0.032489496,-0.001712525,-0.034476514,A
15102,0.038654408,0.035889781,-0.094844195,A
15112,-0.050871856,0.11793036,-0.096592606,A
15129,-0.030191122,-0.907086496,-0.050415491,A
15149,0.074068818,0.010569471,-0.204708656,A
15171,0.010862895,0.0008231,-0.120659116,A
15185,-0.009623771,-0.050502618,-0.2280739,A
15206,0.02502267,0.036881412,-0.002370803,A
15218,0.150715565,-0.104788717,0.148391326,A
15241,0.098602114,0.091500019,0.2260232,A
15264,-0.281352973,-0.341270725,0.327641734,A
15285,0.149033075,-0.420875514,-0.030143143,A
15308,0.156024254,-0.092034012,0.395075918,A
15332,-0.04385064,0.002392766,0.039455509,A
15352,0.068145154,-0.216925306,0.008616651,A
15371,0.05511958,-0.118042905,0.118586573,A
15391,-0.047988404,0.056671012,0.127710282,A
15408,0.023578266,0.062397397,-0.120469586,A
15426,0.016017022,0.004611301,-0.075258499,A
15445,-0.047010073,-0.036762552,-0.229554486,A
15466,-0.016867488,0.069761887,0.172299777,A
15487,0.007886585,-0.137900641,-0.140754544,D
15506,0.034504453,-0.002521919,-0.062671096,D
15521,-0.103938,-0.483492243,-0.173402179,A
15545,0.044428451,0.058756366,0.083124316,A
15559,-0.017775034,-0.276309413,-0.165656015,D
15582,0.066903757,-0.034330696,-0.085885262,A
15606,-0.083236631,1.273530792,0.51233242,D
15630,1.516537178,1.433047724,1.056183801,D
15654,1.566006744,3.717697749,2.804466119,D
15678,0.877145443,1.252353304,-1.413211386,D
15702,0.554225078,0.786454207,-0.034517243,D
15726,0.670847366,1.130241834,0.060179842,D
15750,0.182429643,-0.062798501,-0.016809811,D
15774,-0.034728264,0.279492575,0.242316397,D
15794,-0.665249502,1.467955875,1.967102327,D
15818,0.476494459,0.357822465,1.636196695,D
15842,0.513336724,0.907675776,-0.007558739,D
15866,-0.005750416,0.114509063,0.068628227,D
15888,-0.058665391,-0.238581342,0.355919964,D
15911,-0.021506206,0.083765886,0.045732881,D
15932,-0.015760164,-0.081288978,0.011327383,D
15954,0.028882536,-0.015430677,-0.309043141,D
15974,0.244140908,1.788396762,0.425629902,D
15998,0.359352117,1.713661382,-1.098441412,D
16022,0.736935192,0.162848017,-0.030781229,D
16046,0.061894509,0.271842144,0.860449016,D
16070,-0.015640188,0.058990004,-0.027839418,D
16092,0.092831887,0.194442726,0.252580216,D
16115,0.995381019,0.756744841,0.111883606,D
16139,1.81393119,1.724178091,3.052809236,D
16163,0.189528636,-0.427021909,-0.585713049,D
16187,0.265210433,3.249867129,2.02197925,D
16211,0.454259091,0.036600589,-1.58721052,D
16235,0.331050696,0.080316505,0.267477388,D
16259,-0.76530419,0.295279621,0.726493395,D
16283,0.045004212,-0.243246285,-0.12534214,D
16306,0.531435942,0.01672514,-1.047362733,D
16330,0.299689845,-0.573612381,3.151529454,D
16354,0.274079449,1.226358003,3.617040092,D
16378,0.16446831,1.967708964,2.391075911,D
16402,0.004903671,0.516463036,5.13062662,D
16426,0.12167541,1.552731391,3.169871555,D
16450,0.066731833,0.254700923,-0.48121532,D
16474,0.173591595,0.817673105,1.042563509,D
16498,-3.587442765,1.684043208,-13.89594947,D
16522,0.032665474,-0.037815297,0.045651571,D
16546,0.251545446,0.178635655,-0.748919822,D
16570,0.482738356,0.447231376,0.271194185,D
16594,0.011204209,-0.034855254,-0.052839442,D
16612,-0.063595604,-0.163823825,-0.222201695,D
16636,0.032169635,0.096395973,0.073022953,D
16658,0.001393562,0.661132728,-0.303482787,D
16682,0.002950244,1.221357061,-0.631269956,D
16706,0.042843005,0.175279486,-0.068029911,D
16730,0.162932656,0.874861403,-0.506687875,D
16754,0.645396028,1.005880765,-0.91565053,D
16778,0.35760594,0.878704927,-1.063637137,D
16802,0.202606635,0.241050729,-1.542914377,D
16826,0.206969423,0.276308019,-0.478755996,D
16850,-0.651991754,0.403335337,-0.411551986,D
16874,-0.076658112,0.159370684,0.439069119,D
16898,-0.431531515,0.850717677,-0.555853904,D
16922,-0.026369777,1.61672764,-0.877387191,D
16946,0.474917202,0.738492589,-0.459334097,D
16970,-0.136547061,0.552458007,0.110110683,D
16989,0.134728858,0.5776997,0.946306452,D
17013,-0.01443935,0.228526213,0.296385213,D
17035,0.237874514,0.463256466,0.228495415,D
17059,0.144423611,0.369203826,0.192817297,D
17083,0.501652084,0.745318546,-0.853801387,D
17107,-0.032117499,0.016066818,0.270980363,D
17130,0.048573812,-0.054610191,0.103869436,D
17152,-0.035956965,0.193841419,0.399447375,D
17173,0.689157957,0.340128427,-0.44918538,D
17197,1.113851856,1.216259344,1.877144767,D
17221,-0.223073688,0.249002551,0.268609769,D
17245,0.103968793,0.335773096,0.81608512,D
17269,-0.209463392,2.140299941,2.319097887,D
17293,-0.830095756,1.157453775,1.081988833,D
17317,-0.274518678,2.085418811,2.917095287,D
17341,-0.054279044,0.055805047,0.161946913,D
17365,1.090874841,-0.389356877,-3.186449278,D
17389,0.100242877,0.344617483,-0.37845015,D
17413,1.671413338,0.574452287,-6.047997909,D
17437,-0.125338716,0.091266589,-1.050204099,D
17461,0.140094416,-1.044474005,-1.407059084,D
17485,-0.646728273,0.87864215,-1.553632598,D
17509,-0.395805757,0.336974826,-0.308831566,D
17533,-0.318861491,1.220248315,-0.797042724,D
17557,-0.141408005,1.173653373,-0.14741732,D
17581,-0.021949769,0.282266463,0.456990024,D
17605,0.03029123,-0.013067714,-0.162053738,D
17629,0.03812626,-0.143125416,0.144208313,D
17653,-0.44337443,0.013531251,0.347171827,D
17673,0.909286568,0.64077946,-0.731755972,D
17697,0.627221114,0.068801562,0.033872782,D
17721,0.093402131,0.439292248,-0.05227684,D
17745,0.041736361,0.098862029,-0.668869792,D
17769,0.439609595,0.375393287,0.865025838,D
17793,0.134475567,0.210890272,-0.172351468,D
17817,-0.039737527,0.254699127,0.773219452,D
17841,0.056114075,0.116601625,0.100491116,D
17865,-0.015329291,-0.157529594,-0.102805901,D
17889,-0.158495618,-0.609096291,-1.468254855,D
17913,-0.038183397,0.206718397,-0.057842754,D
17937,0.007940778,-0.128717008,-0.413147649,D
17961,0.06338342,-0.027223906,-0.080402681,D
17983,0.074560707,0.087275887,-0.306783563,D
18007,0.164597033,0.080856427,0.406175327,D
18031,-2.961824744,1.817918018,-1.952125152,D
18055,0.044379885,0.228179774,-0.092767689,D
18079,8.97E-06,-0.039883008,-0.092270198,D
18096,0.032885878,0.175983609,-0.431761596,D
18118,-0.034123696,0.086142717,0.055338931,D
18139,0.701244334,1.512407197,0.416840091,D
18163,0.583883727,1.382363621,-0.506173194,D
18187,1.210077995,1.774723834,-1.010029151,D
18211,1.976156814,1.112475246,-2.662763301,D
18235,1.947513126,1.044656786,-3.961495965,D
18259,0.154889363,0.155487986,-0.111168648,D
18283,-0.232558037,0.313995608,-0.162111986,D
18307,0.116183961,-0.155630765,0.891561709,D
18331,-0.075513196,0.123723697,-0.277195491,D
18355,0.224726638,-0.356499135,0.087679344,A
18373,1.051924455,1.106077512,-6.069831249,B
18397,-0.107558266,-0.05361977,-4.365192019,B
18421,0.145937762,1.668479381,-2.742539773,B
18445,-0.11317316,4.722673105,-0.30881815,D
18469,-0.167316643,1.023496078,-1.307945671,D
18493,-0.015895376,0.104978621,0.276068137,D
18517,0.699005647,1.328053402,1.826450391,D
18541,0.180599068,-0.597218795,-1.036877576,D
18565,-0.310762459,1.987463141,-3.174262321,D
18589,-0.197458794,3.918292654,4.031358857,D
18613,0.292052692,1.193456465,0.367349472,D
18637,0.356216512,4.913465069,6.376782898,D
18661,-1.626849422,4.974669848,-4.181155968,D
18685,-0.056937373,-0.113693832,0.094987933,D
18706,0.042971811,-0.0883601,0.069182776,D
18722,0.044027236,-3.142805964,1.808338028,D
18746,0.080451786,-0.977651528,0.367487413,D
18770,0.279797759,0.456094343,-0.489668229,D
18794,-0.261585852,2.361890622,-5.958416736,D
18818,0.483814232,0.546401313,-0.441194724,D
18842,0.128700166,-0.068475875,-0.073935831,D
18866,0.559636317,0.5404499,-0.956379112,D
18890,-0.057737683,0.236037173,0.581017157,D
18914,0.026790256,-0.213981912,-0.250369585,A
18932,-0.022329832,-0.228829036,0.008071889,A
18948,0.011200477,1.261691831,-7.021983833,D
18972,0.537624275,2.24661871,-2.8312823,D
18996,1.862907899,1.452753594,-0.647201804,D
19020,-0.000398589,0.270640526,0.070674461,D
19042,-0.096184439,0.151484002,0.383585125,D
19062,0.258610772,0.67759683,1.5626497,D
19086,0.388826794,0.821375871,-0.047968638,D
19110,0.02399639,0.437304948,0.342437539,D
19134,0.024921907,1.142465677,-0.00128286,D
19158,-0.006369779,-0.035401438,0.176315637,D
19180,-0.134491501,-0.1211643,0.205828588,D
19201,0.134729962,0.563913133,-0.201139904,D
19224,0.228972305,3.179609964,-2.759472684,D
19248,0.899726576,-0.041697323,0.894934172,D
19272,0.329671367,0.336724039,-1.128506133,D
19296,-0.247416203,0.296904314,0.562659862,D
19320,0.279854841,0.304845371,1.151075835,D
19344,0.109911656,0.107589194,-0.49069559,D
19368,0.063678606,0.130962339,0.204162923,D
19392,-0.164752144,1.289852043,1.138992823,D
19416,-0.083957855,0.987060211,-4.889408066,D
19440,0.575219988,2.260645613,0.63697239,D
19463,0.65036989,1.300388646,-0.931372261,D
19486,-0.047767063,0.102847627,-0.044237237,D
19507,0.066339978,0.086677425,-0.097246553,D
19529,0.058054475,0.198393404,-0.043106126,D
19545,0.321473548,0.130467569,-0.315584267,D
19569,0.482688007,0.283786565,-0.364315897,D
19593,0.812561512,0.969845527,-1.288039081,D
19617,0.552310735,-1.523690567,-0.448986372,D
19641,-0.091009543,-0.782744032,-0.19824857,D
19665,-0.139374728,0.281181759,-1.002572137,D
19689,-0.162737118,-0.153641753,0.317404575,D
19713,-0.11992964,0.185921561,0.086125367,D
19735,-0.033900921,0.100238531,-0.08075842,D
19751,-0.140542727,-0.430702786,0.897355123,D
19775,0.046959467,-0.012790838,-0.381013358,D
19799,-0.082582057,0.157302591,-0.16872315,D
19823,0.003381028,0.193535826,0.100312374,D
19842,0.018492077,0.119140774,0.156809161,D
19863,0.032429368,-0.107800165,-0.218705144,D
19880,0.125698539,-0.073888646,-0.276792818,A
19899,-0.031208488,-0.064889235,-0.367291248,D
19916,0.329964345,-0.48350269,0.483690572,A
19940,0.199958357,-1.336375415,0.690251121,A
19961,0.051384343,-0.315547958,0.538020683,A
19983,0.209961258,-0.336762716,-0.892232718,A
20006,0.14283085,-0.364699339,-0.272923751,A
20023,-0.025816119,-0.025883001,0.044789008,A
20042,0.109881273,0.120424032,-0.134096368,A
20066,-0.112588886,-0.393141084,-0.15849599,A
20082,-1.721246404,1.377817877,-0.338079024,D
20106,-0.454357929,0.882882275,-0.705818498,D
20130,-0.367242764,-0.267981563,-0.505103616,D
20154,-0.033888058,0.009704641,0.932160168,D
20178,0.0486165,0.497167808,0.433423277,D
20202,0.725538646,1.128635881,-0.89999242,D
20226,0.132357562,0.086553845,0.147820172,D
20248,0.106975999,-0.169138288,0.331788017,D
20272,-0.16459618,-0.189554247,0.339651512,D
20296,0.345041438,1.327467191,-0.937491507,D
20320,0.35772501,-0.286744155,-0.714612267,D
20344,0.094568261,-0.001144988,-0.425949901,D
20368,0.989548843,1.100319131,0.681048506,D
20392,0.080007658,0.580532016,1.343109077,D
20416,-0.698139133,5.045049044,3.973490482,D
20440,-0.226498395,2.300135074,5.201773771,D
20464,0.009386651,2.671799864,5.727778253,D
20488,-0.095353688,1.623517963,6.517753232,D
20512,0.617009274,0.460918782,-1.079513321,D
20536,0.527988798,-0.492854452,0.053026995,D
20560,0.516008189,2.497688973,-0.261677828,D
20584,0.05207291,-0.232440535,0.193651971,D
20606,0.087191464,-0.451024809,0.23621828,D
20630,-0.005008609,0.162382517,-0.038594857,D
20653,0.482327781,2.05461467,6.150036478,D
20677,0.655092274,0.801941065,-1.067711225,D
20701,0.470044973,0.562552481,0.764154343,D
20725,-0.059581087,0.648597507,-0.681719525,D
20749,0.157800392,0.054875848,-0.233057409,D
20773,0.208123384,0.266131868,0.0389288,D
20797,-0.002334392,0.178754409,0.631633666,D
20821,-0.286657986,0.701883379,0.573047069,D
20845,0.274682087,1.103276356,-0.929303787,D
20869,-0.216243716,1.229375161,0.48756546,D
20893,0.005758805,1.697579667,-0.804585215,D
20917,-0.148204387,0.240498713,0.229589945,D
20940,-0.011432038,-0.034686036,0.295332001,D
20962,0.014561495,0.077172183,-0.012941153,D
20986,0.753128533,1.060562181,-0.295704272,D
21010,0.093957909,0.103446599,0.831999379,D
21034,0.088061609,-0.044370418,0.22497916,D
21058,0.039907886,0.219375546,0.213200667,D
21078,-0.089297305,-0.187633828,0.298524147,D
21097,0.227260889,1.447905776,0.389169542,D
21121,0.675265199,0.884870526,-0.759772601,D
21145,2.32410107,-2.498376916,0.112098729,D
21169,-0.002228512,-0.01306704,0.043216016,D
21189,0.111072895,-0.064835538,0.30554976,D
21212,-0.157581943,0.142741111,-0.014491599,D
21235,-0.799257283,0.566445955,3.728263453,D
21259,-0.044367362,0.80172686,1.243881223,D
21283,0.07531529,-0.068307104,-0.217479952,A
21300,-0.027821788,0.018557763,-0.048626009,A
21317,0.342982989,0.149727287,0.360959817,D
21341,0.474332102,2.7055877,2.122007741,D
21365,-0.083671988,-0.053546417,0.094623299,D
21386,0.435490444,0.234823489,1.33407406,D
21410,0.448345466,-0.456460732,1.618461316,D
